cnty,horizon,method,fct_date,step_ahead,fct_mean,true
04013,2020-08-02,AR,2020-08-09,1-step_ahead,7403.928333551472,3320.0
04013,2020-08-02,AR,2020-08-16,2-step_ahead,7117.630457276229,2820.0
04013,2020-08-02,AR,2020-08-23,3-step_ahead,7083.617861744281,1704.0
04013,2020-08-02,AR,2020-08-30,4-step_ahead,7771.159241456186,2467.0
04013,2020-08-09,AR,2020-08-16,1-step_ahead,3796.987181259696,2820.0
04013,2020-08-09,AR,2020-08-23,2-step_ahead,3890.792717214089,1704.0
04013,2020-08-09,AR,2020-08-30,3-step_ahead,3888.9662486719294,2467.0
04013,2020-08-09,AR,2020-09-06,4-step_ahead,3919.409861775341,1436.0
04013,2020-08-16,AR,2020-08-23,1-step_ahead,2612.751490229241,1704.0
04013,2020-08-16,AR,2020-08-30,2-step_ahead,2986.193081379204,2467.0
04013,2020-08-16,AR,2020-09-06,3-step_ahead,2991.843203581915,1436.0
04013,2020-08-16,AR,2020-09-13,4-step_ahead,2997.1893554575454,2294.0
04013,2020-08-23,AR,2020-08-30,1-step_ahead,1774.8261467427856,2467.0
04013,2020-08-23,AR,2020-09-06,2-step_ahead,2222.6062730943813,1436.0
04013,2020-08-23,AR,2020-09-13,3-step_ahead,1966.156283925816,2294.0
04013,2020-08-23,AR,2020-09-20,4-step_ahead,1983.8289725896573,1377.0
04013,2020-08-30,AR,2020-09-06,1-step_ahead,1551.8830261858218,1436.0
04013,2020-08-30,AR,2020-09-13,2-step_ahead,2226.192149475756,2294.0
04013,2020-08-30,AR,2020-09-20,3-step_ahead,1822.3875831726548,1377.0
04013,2020-08-30,AR,2020-09-27,4-step_ahead,1819.8533725891089,2005.0
04013,2020-09-06,AR,2020-09-13,1-step_ahead,1979.8258448683907,2294.0
04013,2020-09-06,AR,2020-09-20,2-step_ahead,2277.942841818231,1377.0
04013,2020-09-06,AR,2020-09-27,3-step_ahead,1668.5434013818003,2005.0
04013,2020-09-06,AR,2020-10-04,4-step_ahead,1668.93089603456,2879.0
04013,2020-09-13,AR,2020-09-20,1-step_ahead,2289.139360817061,1377.0
04013,2020-09-13,AR,2020-09-27,2-step_ahead,2478.328820730622,2005.0
04013,2020-09-13,AR,2020-10-04,3-step_ahead,2005.8107194633567,2879.0
04013,2020-09-13,AR,2020-10-11,4-step_ahead,2003.92471469616,3355.0
04013,2020-09-20,AR,2020-09-27,1-step_ahead,1412.2641087867844,2005.0
04013,2020-09-20,AR,2020-10-04,2-step_ahead,1411.5255913019337,2879.0
04013,2020-09-20,AR,2020-10-11,3-step_ahead,2064.717283627939,3355.0
04013,2020-09-20,AR,2020-10-18,4-step_ahead,1783.7379582869787,3975.0
04013,2020-09-27,AR,2020-10-04,1-step_ahead,2176.151166970484,2879.0
04013,2020-09-27,AR,2020-10-11,2-step_ahead,1857.178801390648,3355.0
04013,2020-09-27,AR,2020-10-18,3-step_ahead,2083.626765067052,3975.0
04013,2020-09-27,AR,2020-10-25,4-step_ahead,1924.7002375655263,5584.0
04013,2020-10-04,AR,2020-10-11,1-step_ahead,2049.434438190689,3355.0
04013,2020-10-04,AR,2020-10-18,2-step_ahead,2049.1792531136484,3975.0
04013,2020-10-04,AR,2020-10-25,3-step_ahead,2048.483992879036,5584.0
04013,2020-10-04,AR,2020-11-01,4-step_ahead,2048.696959721463,6941.0
04013,2020-10-11,AR,2020-10-18,1-step_ahead,2094.434141569282,3975.0
04013,2020-10-11,AR,2020-10-25,2-step_ahead,2094.057650491191,5584.0
04013,2020-10-11,AR,2020-11-01,3-step_ahead,3381.3014329866587,6941.0
04013,2020-10-11,AR,2020-11-08,4-step_ahead,3393.6346852956544,9255.0
04013,2020-10-18,AR,2020-10-25,1-step_ahead,2328.025886267724,5584.0
04013,2020-10-18,AR,2020-11-01,2-step_ahead,3668.659583582893,6941.0
04013,2020-10-18,AR,2020-11-08,3-step_ahead,3786.5181477387328,9255.0
04013,2020-10-18,AR,2020-11-15,4-step_ahead,3781.901119033761,12679.0
04013,2020-10-25,AR,2020-11-01,1-step_ahead,4120.0240184086215,6941.0
04013,2020-10-25,AR,2020-11-08,2-step_ahead,3783.667378725411,9255.0
04013,2020-10-25,AR,2020-11-15,3-step_ahead,5248.338595099864,12679.0
04013,2020-10-25,AR,2020-11-22,4-step_ahead,5280.997916142145,16027.0
04013,2020-11-01,AR,2020-11-08,1-step_ahead,6337.141906640496,9255.0
04013,2020-11-01,AR,2020-11-15,2-step_ahead,5504.015158962857,12679.0
04013,2020-11-01,AR,2020-11-22,3-step_ahead,4828.430491784645,16027.0
04013,2020-11-01,AR,2020-11-29,4-step_ahead,6744.046547349247,22119.0
04013,2020-11-08,AR,2020-11-15,1-step_ahead,9194.601650720697,12679.0
04013,2020-11-08,AR,2020-11-22,2-step_ahead,7660.424024447188,16027.0
04013,2020-11-08,AR,2020-11-29,3-step_ahead,7660.742283577449,22119.0
04013,2020-11-08,AR,2020-12-06,4-step_ahead,7682.586941363001,24537.0
04013,2020-11-15,AR,2020-11-22,1-step_ahead,13185.563201247736,16027.0
04013,2020-11-15,AR,2020-11-29,2-step_ahead,12398.38622266698,22119.0
04013,2020-11-15,AR,2020-12-06,3-step_ahead,10863.673780251573,24537.0
04013,2020-11-15,AR,2020-12-13,4-step_ahead,9784.772304036667,26752.0
04013,2020-11-22,AR,2020-11-29,1-step_ahead,16219.917840485748,22119.0
04013,2020-11-22,AR,2020-12-06,2-step_ahead,16866.596490174343,24537.0
04013,2020-11-22,AR,2020-12-13,3-step_ahead,17112.49533865873,26752.0
04013,2020-11-22,AR,2020-12-20,4-step_ahead,15990.520402589807,25569.0
04013,2020-11-29,AR,2020-12-06,1-step_ahead,22046.852585269084,24537.0
04013,2020-11-29,AR,2020-12-13,2-step_ahead,22641.58463050249,26752.0
04013,2020-11-29,AR,2020-12-20,3-step_ahead,22178.009839196493,25569.0
04013,2020-11-29,AR,2020-12-27,4-step_ahead,21915.227695269357,28593.0
04013,2020-12-06,AR,2020-12-13,1-step_ahead,27777.19661116129,26752.0
04013,2020-12-06,AR,2020-12-20,2-step_ahead,28581.98268628773,25569.0
04013,2020-12-06,AR,2020-12-27,3-step_ahead,28628.053550036508,28593.0
04013,2020-12-06,AR,2021-01-03,4-step_ahead,26831.802202843857,43507.0
04013,2020-12-13,AR,2020-12-20,1-step_ahead,28698.069201644103,25569.0
04013,2020-12-13,AR,2020-12-27,2-step_ahead,32101.120163154137,28593.0
04013,2020-12-13,AR,2021-01-03,3-step_ahead,31068.57774124301,43507.0
04013,2020-12-13,AR,2021-01-10,4-step_ahead,30991.698644522872,38542.0
04013,2020-12-20,AR,2020-12-27,1-step_ahead,26153.864192346664,28593.0
04013,2020-12-20,AR,2021-01-03,2-step_ahead,26719.75288205645,43507.0
04013,2020-12-20,AR,2021-01-10,3-step_ahead,32638.47755439404,38542.0
04013,2020-12-20,AR,2021-01-17,4-step_ahead,32563.926160467603,31149.0
04013,2020-12-27,AR,2021-01-03,1-step_ahead,27987.419978839283,43507.0
04013,2020-12-27,AR,2021-01-10,2-step_ahead,30619.198604593224,38542.0
04013,2020-12-27,AR,2021-01-17,3-step_ahead,31870.76785461956,31149.0
04013,2020-12-27,AR,2021-01-24,4-step_ahead,31632.83648599432,24863.0
04013,2021-01-03,AR,2021-01-10,1-step_ahead,39918.36299401079,38542.0
04013,2021-01-03,AR,2021-01-17,2-step_ahead,39205.256361700805,31149.0
04013,2021-01-03,AR,2021-01-24,3-step_ahead,39274.78890212388,24863.0
04013,2021-01-03,AR,2021-01-31,4-step_ahead,39027.786315630125,16765.0
04013,2021-01-10,AR,2021-01-17,1-step_ahead,39564.817532480585,31149.0
04013,2021-01-10,AR,2021-01-24,2-step_ahead,39468.46023184909,24863.0
04013,2021-01-10,AR,2021-01-31,3-step_ahead,41502.56944773022,16765.0
04013,2021-01-10,AR,2021-02-07,4-step_ahead,41323.941045579486,11015.0
04013,2021-01-17,AR,2021-01-24,1-step_ahead,32276.154221647063,24863.0
04013,2021-01-17,AR,2021-01-31,2-step_ahead,32388.33814932227,16765.0
04013,2021-01-17,AR,2021-02-07,3-step_ahead,37045.828922872926,11015.0
04013,2021-01-17,AR,2021-02-14,4-step_ahead,37003.7492172252,6612.0
04013,2021-01-24,AR,2021-01-31,1-step_ahead,29804.52355023542,16765.0
04013,2021-01-24,AR,2021-02-07,2-step_ahead,29791.436496811966,11015.0
04013,2021-01-24,AR,2021-02-14,3-step_ahead,29802.68417272664,6612.0
04013,2021-01-24,AR,2021-02-21,4-step_ahead,29824.75420967693,5997.0
04013,2021-01-31,AR,2021-02-07,1-step_ahead,28404.030926289848,11015.0
04013,2021-01-31,AR,2021-02-14,2-step_ahead,28416.1740554106,6612.0
04013,2021-01-31,AR,2021-02-21,3-step_ahead,28419.21911586331,5997.0
04013,2021-01-31,AR,2021-02-28,4-step_ahead,28431.42274808681,5528.0
04013,2021-02-07,AR,2021-02-14,1-step_ahead,13400.95545410142,6612.0
04013,2021-02-07,AR,2021-02-21,2-step_ahead,25434.333447393998,5997.0
04013,2021-02-07,AR,2021-02-28,3-step_ahead,25453.282279826108,5528.0
04013,2021-02-07,AR,2021-03-07,4-step_ahead,25430.082460176945,5080.0
04013,2021-02-14,AR,2021-02-21,1-step_ahead,6743.628937184029,5997.0
04013,2021-02-14,AR,2021-02-28,2-step_ahead,12139.073419834369,5528.0
04013,2021-02-14,AR,2021-03-07,3-step_ahead,7426.498317248042,5080.0
04013,2021-02-14,AR,2021-03-14,4-step_ahead,7127.210880560582,960.0
04013,2021-02-21,AR,2021-02-28,1-step_ahead,6081.629286480749,5528.0
04013,2021-02-21,AR,2021-03-07,2-step_ahead,7906.338508643847,5080.0
04013,2021-02-21,AR,2021-03-14,3-step_ahead,7906.644913723912,960.0
04013,2021-02-21,AR,2021-03-21,4-step_ahead,6677.945001033344,1837.0
04013,2021-02-28,AR,2021-03-07,1-step_ahead,5709.194302798011,5080.0
04013,2021-02-28,AR,2021-03-14,2-step_ahead,6270.858898464577,960.0
04013,2021-02-28,AR,2021-03-21,3-step_ahead,5400.836439747125,1837.0
04013,2021-02-28,AR,2021-03-28,4-step_ahead,6988.794765990457,2273.0
04013,2021-03-07,AR,2021-03-14,1-step_ahead,2181.4855863172693,960.0
04013,2021-03-07,AR,2021-03-21,2-step_ahead,2173.422049217738,1837.0
04013,2021-03-07,AR,2021-03-28,3-step_ahead,972.1639883812708,2273.0
04013,2021-03-07,AR,2021-04-04,4-step_ahead,1027.6977856105686,2704.0
04013,2021-03-14,AR,2021-03-21,1-step_ahead,2109.8303078094723,1837.0
04013,2021-03-14,AR,2021-03-28,2-step_ahead,2102.5285354445214,2273.0
04013,2021-03-14,AR,2021-04-04,3-step_ahead,2102.2091205203446,2704.0
04013,2021-03-14,AR,2021-04-11,4-step_ahead,1448.1984069789837,2533.0
04013,2021-03-21,AR,2021-03-28,1-step_ahead,1511.5272265667388,2273.0
04013,2021-03-21,AR,2021-04-04,2-step_ahead,1512.1836770738614,2704.0
04013,2021-03-21,AR,2021-04-11,3-step_ahead,1510.050049243588,2533.0
04013,2021-03-21,AR,2021-04-18,4-step_ahead,1503.852670877727,3318.0
04013,2021-03-28,AR,2021-04-04,1-step_ahead,1672.7281958066144,2704.0
04013,2021-03-28,AR,2021-04-11,2-step_ahead,1678.7204668890106,2533.0
04013,2021-03-28,AR,2021-04-18,3-step_ahead,1662.509182994653,3318.0
04013,2021-03-28,AR,2021-04-25,4-step_ahead,2238.7886879833927,3983.0
04013,2021-04-04,AR,2021-04-11,1-step_ahead,1838.8604886241,2533.0
04013,2021-04-04,AR,2021-04-18,2-step_ahead,1823.8078134367108,3318.0
04013,2021-04-04,AR,2021-04-25,3-step_ahead,1824.558185735801,3983.0
04013,2021-04-04,AR,2021-05-02,4-step_ahead,3474.847798675436,3303.0
04013,2021-04-11,AR,2021-04-18,1-step_ahead,2872.6096282994786,3318.0
04013,2021-04-11,AR,2021-04-25,2-step_ahead,2873.2884612786656,3983.0
04013,2021-04-11,AR,2021-05-02,3-step_ahead,2869.462588927868,3303.0
04013,2021-04-11,AR,2021-05-09,4-step_ahead,2871.742645321889,3053.0
04013,2021-04-18,AR,2021-04-25,1-step_ahead,2665.646258350421,3983.0
04013,2021-04-18,AR,2021-05-02,2-step_ahead,2667.94884742618,3303.0
04013,2021-04-18,AR,2021-05-09,3-step_ahead,2667.682898600391,3053.0
04013,2021-04-18,AR,2021-05-16,4-step_ahead,2665.9622000864456,2780.0
04013,2021-04-25,AR,2021-05-02,1-step_ahead,2560.191815509521,3303.0
04013,2021-04-25,AR,2021-05-09,2-step_ahead,2558.9552913229845,3053.0
04013,2021-04-25,AR,2021-05-16,3-step_ahead,2560.037759269335,2780.0
04013,2021-04-25,AR,2021-05-23,4-step_ahead,2560.7631868797343,3032.0
04013,2021-05-02,AR,2021-05-09,1-step_ahead,3661.581820093135,3053.0
04013,2021-05-02,AR,2021-05-16,2-step_ahead,3645.781791990471,2780.0
04013,2021-05-02,AR,2021-05-23,3-step_ahead,3673.7784993136434,3032.0
04013,2021-05-02,AR,2021-05-30,4-step_ahead,3678.309894846986,1931.0
04013,2021-05-09,AR,2021-05-16,1-step_ahead,3449.5443097718285,2780.0
04013,2021-05-09,AR,2021-05-23,2-step_ahead,3426.849659753407,3032.0
04013,2021-05-09,AR,2021-05-30,3-step_ahead,3456.5575923491106,1931.0
04013,2021-05-09,AR,2021-06-06,4-step_ahead,3440.6976983696336,2370.0
04013,2021-05-16,AR,2021-05-23,1-step_ahead,2749.856130001084,3032.0
04013,2021-05-16,AR,2021-05-30,2-step_ahead,2736.1188302420333,1931.0
04013,2021-05-16,AR,2021-06-06,3-step_ahead,2753.0661003269183,2370.0
04013,2021-05-16,AR,2021-06-13,4-step_ahead,2746.033897174863,2139.0
04013,2021-05-23,AR,2021-05-30,1-step_ahead,2928.192068024827,1931.0
04013,2021-05-23,AR,2021-06-06,2-step_ahead,2938.368541335341,2370.0
04013,2021-05-23,AR,2021-06-13,3-step_ahead,2966.021034916813,2139.0
04013,2021-05-23,AR,2021-06-20,4-step_ahead,2945.072840704057,2223.0
04013,2021-05-30,AR,2021-06-06,1-step_ahead,1961.9960526610464,2370.0
04013,2021-05-30,AR,2021-06-13,2-step_ahead,1994.0226334020983,2139.0
04013,2021-05-30,AR,2021-06-20,3-step_ahead,1980.1045070744287,2223.0
04013,2021-05-30,AR,2021-06-27,4-step_ahead,1962.111061214924,2481.0
04013,2021-06-06,AR,2021-06-13,1-step_ahead,2243.251653773264,2139.0
04013,2021-06-06,AR,2021-06-20,2-step_ahead,2233.713163585827,2223.0
04013,2021-06-06,AR,2021-06-27,3-step_ahead,2239.3952241204847,2481.0
04013,2021-06-06,AR,2021-07-04,4-step_ahead,2248.3586454271235,2686.0
04013,2021-09-19,AR,2021-09-26,1-step_ahead,10962.472571381397,12164.0
04013,2021-09-19,AR,2021-10-03,2-step_ahead,10923.799548645413,10605.0
04013,2021-09-19,AR,2021-10-10,3-step_ahead,11009.383776447468,9546.0
04013,2021-09-19,AR,2021-10-17,4-step_ahead,10897.109801305483,9414.0
04013,2021-09-26,AR,2021-10-03,1-step_ahead,12371.09814070871,10605.0
04013,2021-09-26,AR,2021-10-10,2-step_ahead,12443.704552954554,9546.0
04013,2021-09-26,AR,2021-10-17,3-step_ahead,12432.923911004613,9414.0
04013,2021-09-26,AR,2021-10-24,4-step_ahead,12296.866300404548,10518.0
04013,2021-10-03,AR,2021-10-10,1-step_ahead,10922.51337013104,9546.0
04013,2021-10-03,AR,2021-10-17,2-step_ahead,10904.185403362051,9414.0
04013,2021-10-03,AR,2021-10-24,3-step_ahead,10862.725013419336,10518.0
04013,2021-10-03,AR,2021-10-31,4-step_ahead,10754.644898430292,12122.0
04013,2021-10-10,AR,2021-10-17,1-step_ahead,9618.796207372015,9414.0
04013,2021-10-10,AR,2021-10-24,2-step_ahead,9620.969950334693,10518.0
04013,2021-10-10,AR,2021-10-31,3-step_ahead,9851.295620920671,12122.0
04013,2021-10-10,AR,2021-11-07,4-step_ahead,9781.07217920998,14793.0
04013,2021-10-17,AR,2021-10-24,1-step_ahead,9598.97363536319,10518.0
04013,2021-10-17,AR,2021-10-31,2-step_ahead,9541.315650282912,12122.0
04013,2021-10-17,AR,2021-11-07,3-step_ahead,9586.804344424918,14793.0
04013,2021-10-17,AR,2021-11-14,4-step_ahead,9501.661508164578,15469.0
04013,2021-10-24,AR,2021-10-31,1-step_ahead,10541.551270457658,12122.0
04013,2021-10-24,AR,2021-11-07,2-step_ahead,10524.851540689557,14793.0
04013,2021-10-24,AR,2021-11-14,3-step_ahead,10544.002661734808,15469.0
04013,2021-10-24,AR,2021-11-21,4-step_ahead,10540.377412254702,14944.0
04013,2021-10-31,AR,2021-11-07,1-step_ahead,11818.826902542549,14793.0
04013,2021-10-31,AR,2021-11-14,2-step_ahead,11783.80543019362,15469.0
04013,2021-10-31,AR,2021-11-21,3-step_ahead,11896.421866923629,14944.0
04013,2021-10-31,AR,2021-11-28,4-step_ahead,11727.603257775312,14813.0
04013,2021-11-07,AR,2021-11-14,1-step_ahead,14607.520990172949,15469.0
04013,2021-11-07,AR,2021-11-21,2-step_ahead,14599.005065210033,14944.0
04013,2021-11-07,AR,2021-11-28,3-step_ahead,14640.10455393676,14813.0
04013,2021-11-07,AR,2021-12-05,4-step_ahead,14587.021923305632,15353.0
04013,2021-11-14,AR,2021-11-21,1-step_ahead,16402.002837595814,14944.0
04013,2021-11-14,AR,2021-11-28,2-step_ahead,16460.0813450973,14813.0
04013,2021-11-14,AR,2021-12-05,3-step_ahead,16419.348131860468,15353.0
04013,2021-11-14,AR,2021-12-12,4-step_ahead,16362.556934584907,13223.0
04013,2021-11-21,AR,2021-11-28,1-step_ahead,15048.86359005282,14813.0
04013,2021-11-21,AR,2021-12-05,2-step_ahead,14955.65808811479,15353.0
04013,2021-11-21,AR,2021-12-12,3-step_ahead,14991.23123058605,13223.0
04013,2021-11-21,AR,2021-12-19,4-step_ahead,15236.224662965218,13816.0
04013,2021-11-28,AR,2021-12-05,1-step_ahead,15109.619978044258,15353.0
04013,2021-11-28,AR,2021-12-12,2-step_ahead,15031.960049591844,13223.0
04013,2021-11-28,AR,2021-12-19,3-step_ahead,15104.668598907172,13816.0
04013,2021-11-28,AR,2021-12-26,4-step_ahead,15142.810444816638,23846.0
04013,2021-12-05,AR,2021-12-12,1-step_ahead,15871.611360507382,13223.0
04013,2021-12-05,AR,2021-12-19,2-step_ahead,15863.742022857656,13816.0
04013,2021-12-05,AR,2021-12-26,3-step_ahead,15920.515817103891,23846.0
04013,2021-12-05,AR,2022-01-02,4-step_ahead,15698.021833173234,49290.0
04013,2021-12-12,AR,2021-12-19,1-step_ahead,13437.064039558009,13816.0
04013,2021-12-12,AR,2021-12-26,2-step_ahead,13386.309996947724,23846.0
04013,2021-12-12,AR,2022-01-02,3-step_ahead,13426.103899974578,49290.0
04013,2021-12-12,AR,2022-01-09,4-step_ahead,13365.568875558549,68587.0
04013,2021-12-19,AR,2021-12-26,1-step_ahead,14232.436188920386,23846.0
04013,2021-12-19,AR,2022-01-02,2-step_ahead,14161.069220031506,49290.0
04013,2021-12-19,AR,2022-01-09,3-step_ahead,14134.666241702089,68587.0
04013,2021-12-19,AR,2022-01-16,4-step_ahead,13894.544093420882,104602.0
04013,2021-12-26,AR,2022-01-02,1-step_ahead,23207.902647824,49290.0
04013,2021-12-26,AR,2022-01-09,2-step_ahead,23056.780891129554,68587.0
04013,2021-12-26,AR,2022-01-16,3-step_ahead,23003.85776943303,104602.0
04013,2021-12-26,AR,2022-01-23,4-step_ahead,23077.947265520448,68480.0
04013,2022-01-02,AR,2022-01-09,1-step_ahead,50044.73722553183,68587.0
04013,2022-01-02,AR,2022-01-16,2-step_ahead,50084.46208736567,104602.0
04013,2022-01-02,AR,2022-01-23,3-step_ahead,49476.94333919957,68480.0
04013,2022-01-02,AR,2022-01-30,4-step_ahead,49679.24916146962,39780.0
04013,2022-01-09,AR,2022-01-16,1-step_ahead,71373.66863660894,104602.0
04013,2022-01-09,AR,2022-01-23,2-step_ahead,71864.14460730311,68480.0
04013,2022-01-09,AR,2022-01-30,3-step_ahead,70968.74910788209,39780.0
04013,2022-01-09,AR,2022-02-06,4-step_ahead,71734.0869806681,20091.0
04013,2022-01-16,AR,2022-01-23,1-step_ahead,105969.65301177803,68480.0
04013,2022-01-16,AR,2022-01-30,2-step_ahead,106941.9488746408,39780.0
04013,2022-01-16,AR,2022-02-06,3-step_ahead,106973.1931920288,20091.0
04013,2022-01-16,AR,2022-02-13,4-step_ahead,106945.5079943398,9607.0
04013,2022-01-30,AR,2022-02-06,1-step_ahead,45434.96737945157,20091.0
04013,2022-01-30,AR,2022-02-13,2-step_ahead,45711.99807597191,9607.0
04013,2022-01-30,AR,2022-02-20,3-step_ahead,45775.82423564517,8599.0
04013,2022-01-30,AR,2022-02-27,4-step_ahead,45471.6531036016,2640.0
04013,2022-02-06,AR,2022-02-13,1-step_ahead,20226.333645621748,9607.0
04013,2022-02-06,AR,2022-02-20,2-step_ahead,20423.97006745983,8599.0
04013,2022-02-06,AR,2022-02-27,3-step_ahead,20688.56680843459,2640.0
04013,2022-02-06,AR,2022-03-06,4-step_ahead,20857.279678922994,4467.0
04013,2022-02-13,AR,2022-02-20,1-step_ahead,10368.44534124384,8599.0
04013,2022-02-13,AR,2022-02-27,2-step_ahead,10396.151906992556,2640.0
04013,2022-02-13,AR,2022-03-06,3-step_ahead,10408.143941841294,4467.0
04013,2022-02-13,AR,2022-03-13,4-step_ahead,10430.811953818176,3368.0
04013,2022-02-20,AR,2022-02-27,1-step_ahead,8747.986357383821,2640.0
04013,2022-02-20,AR,2022-03-06,2-step_ahead,8804.397440090232,4467.0
04013,2022-02-20,AR,2022-03-13,3-step_ahead,8710.834894476506,3368.0
04013,2022-02-20,AR,2022-03-20,4-step_ahead,8866.13518979945,3359.0
04013,2022-02-27,AR,2022-03-06,1-step_ahead,2662.446479488201,4467.0
04013,2022-02-27,AR,2022-03-13,2-step_ahead,2665.803660132055,3368.0
04013,2022-02-27,AR,2022-03-20,3-step_ahead,2671.4766852791668,3359.0
04013,2022-02-27,AR,2022-03-27,4-step_ahead,2665.2716686621998,8281.0
04013,2022-03-06,AR,2022-03-13,1-step_ahead,4523.327922737568,3368.0
04013,2022-03-06,AR,2022-03-20,2-step_ahead,4604.602114756906,3359.0
04013,2022-03-06,AR,2022-03-27,3-step_ahead,4524.274024171145,8281.0
04013,2022-03-06,AR,2022-04-03,4-step_ahead,4615.651769326935,4706.0
04013,2022-03-13,AR,2022-03-20,1-step_ahead,3631.627997821063,3359.0
04013,2022-03-13,AR,2022-03-27,2-step_ahead,3643.365986300627,8281.0
04013,2022-03-13,AR,2022-04-03,3-step_ahead,3637.5610545305153,4706.0
04013,2022-03-13,AR,2022-04-10,4-step_ahead,3623.139525908413,652.0
04013,2022-03-20,AR,2022-03-27,1-step_ahead,3385.118430014677,8281.0
04013,2022-03-20,AR,2022-04-03,2-step_ahead,3462.944041561822,4706.0
04013,2022-03-20,AR,2022-04-10,3-step_ahead,3442.565018488129,652.0
04013,2022-03-20,AR,2022-04-17,4-step_ahead,3464.275499681184,1874.0
04013,2022-03-27,AR,2022-04-03,1-step_ahead,6840.997464650923,4706.0
04013,2022-03-27,AR,2022-04-10,2-step_ahead,6817.222793695368,652.0
04013,2022-03-27,AR,2022-04-17,3-step_ahead,6898.255649483956,1874.0
04013,2022-03-27,AR,2022-04-24,4-step_ahead,6857.335451393344,1705.0
04013,2022-04-03,AR,2022-04-10,1-step_ahead,6737.860690235825,652.0
04013,2022-04-03,AR,2022-04-17,2-step_ahead,6732.099894451009,1874.0
04013,2022-04-03,AR,2022-04-24,3-step_ahead,6778.197608743931,1705.0
04013,2022-04-03,AR,2022-05-01,4-step_ahead,6785.2121508760765,2642.0
04013,2022-04-10,AR,2022-04-17,1-step_ahead,627.0410677635161,1874.0
04013,2022-04-10,AR,2022-04-24,2-step_ahead,619.0772024738473,1705.0
04013,2022-04-10,AR,2022-05-01,3-step_ahead,626.5023062965298,2642.0
04013,2022-04-10,AR,2022-05-08,4-step_ahead,624.6516857648228,3718.0
04013,2022-04-17,AR,2022-04-24,1-step_ahead,1143.0169302365955,1705.0
04013,2022-04-17,AR,2022-05-01,2-step_ahead,1141.2362677272072,2642.0
04013,2022-04-17,AR,2022-05-08,3-step_ahead,1146.4693996292751,3718.0
04013,2022-04-17,AR,2022-05-15,4-step_ahead,1144.6397520782127,4805.0
04013,2020-08-02,ARIMA,2020-08-09,1-step_ahead,2205.3181912446016,3320.0
04013,2020-08-02,ARIMA,2020-08-16,2-step_ahead,0.0,2820.0
04013,2020-08-02,ARIMA,2020-08-23,3-step_ahead,0.0,1704.0
04013,2020-08-02,ARIMA,2020-08-30,4-step_ahead,0.0,2467.0
04013,2020-08-09,ARIMA,2020-08-16,1-step_ahead,0.0,2820.0
04013,2020-08-09,ARIMA,2020-08-23,2-step_ahead,0.0,1704.0
04013,2020-08-09,ARIMA,2020-08-30,3-step_ahead,0.0,2467.0
04013,2020-08-09,ARIMA,2020-09-06,4-step_ahead,0.0,1436.0
04013,2020-08-16,ARIMA,2020-08-23,1-step_ahead,0.0,1704.0
04013,2020-08-16,ARIMA,2020-08-30,2-step_ahead,0.0,2467.0
04013,2020-08-16,ARIMA,2020-09-06,3-step_ahead,0.0,1436.0
04013,2020-08-16,ARIMA,2020-09-13,4-step_ahead,0.0,2294.0
04013,2020-08-23,ARIMA,2020-08-30,1-step_ahead,0.0,2467.0
04013,2020-08-23,ARIMA,2020-09-06,2-step_ahead,0.0,1436.0
04013,2020-08-23,ARIMA,2020-09-13,3-step_ahead,0.0,2294.0
04013,2020-08-23,ARIMA,2020-09-20,4-step_ahead,0.0,1377.0
04013,2020-08-30,ARIMA,2020-09-06,1-step_ahead,1245.078967289388,1436.0
04013,2020-08-30,ARIMA,2020-09-13,2-step_ahead,0.0,2294.0
04013,2020-08-30,ARIMA,2020-09-20,3-step_ahead,0.0,1377.0
04013,2020-08-30,ARIMA,2020-09-27,4-step_ahead,0.0,2005.0
04013,2020-09-06,ARIMA,2020-09-13,1-step_ahead,425.54623382352287,2294.0
04013,2020-09-06,ARIMA,2020-09-20,2-step_ahead,0.0,1377.0
04013,2020-09-06,ARIMA,2020-09-27,3-step_ahead,0.0,2005.0
04013,2020-09-06,ARIMA,2020-10-04,4-step_ahead,0.0,2879.0
04013,2020-09-13,ARIMA,2020-09-20,1-step_ahead,492.1031607521582,1377.0
04013,2020-09-13,ARIMA,2020-09-27,2-step_ahead,0.0,2005.0
04013,2020-09-13,ARIMA,2020-10-04,3-step_ahead,0.0,2879.0
04013,2020-09-13,ARIMA,2020-10-11,4-step_ahead,0.0,3355.0
04013,2020-09-20,ARIMA,2020-09-27,1-step_ahead,1229.8656539559888,2005.0
04013,2020-09-20,ARIMA,2020-10-04,2-step_ahead,1085.5989383733252,2879.0
04013,2020-09-20,ARIMA,2020-10-11,3-step_ahead,944.5683508171644,3355.0
04013,2020-09-20,ARIMA,2020-10-18,4-step_ahead,807.0951592033963,3975.0
04013,2020-09-27,ARIMA,2020-10-04,1-step_ahead,1910.165552068356,2879.0
04013,2020-09-27,ARIMA,2020-10-11,2-step_ahead,1812.643696432148,3355.0
04013,2020-09-27,ARIMA,2020-10-18,3-step_ahead,1712.6945877661055,3975.0
04013,2020-09-27,ARIMA,2020-10-25,4-step_ahead,1610.581484012917,5584.0
04013,2020-10-04,ARIMA,2020-10-11,1-step_ahead,2685.8506292349484,3355.0
04013,2020-10-04,ARIMA,2020-10-18,2-step_ahead,2501.61040530607,3975.0
